"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"3020 | BU DIA | Engage | New Arrival ต่างหูโบว์ Bright Pearl Collection | 5-31 Jan 26","New Arrival ต่างหูโบว์ Bright Pearl Collection","3020 | BU DIA | Engage | New Arrival ต่างหูโบว์ Bright Pearl Collection | 5-31 Jan 26 [Interest-BKK]",45-54,female,1269,2066,191,,181,THB,0.76350339,,8.76089061,145.82914704,2026-01-01,2026-01-31
"3020 | BU DIA | Message | Wedding Package Aurora Diamond | 3-31 Jan 26","Wedding Package Aurora Diamond | 3-31 Jan 26","3020 | BU DIA | Message | Wedding Package Aurora Diamond | 3-31 Jan 26 [Interest-BKK]",35-44,male,360,1084,105,4,134,THB,1.351467,35.47600863,12.36162362,141.90403452,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26","A gift of joy to enjoy | 16-31 Jan 26","3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26 [Interest-BKK]",25-34,female,3457,6806,709,1,833,THB,0.19801989,140.39610046,12.23920071,140.39610046,2026-01-01,2026-01-31
"3020 | BU DIA | Message | Wedding Package Aurora Diamond | 3-31 Jan 26","Wedding Package Aurora Diamond | 3-31 Jan 26","3020 | BU DIA | Message | Wedding Package Aurora Diamond | 3-31 Jan 26 [Interest-BKK]",25-34,male,687,1841,131,3,183,THB,0.99475487,43.43762938,9.94024986,130.31288814,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | New Arrival ต่างหูโบว์ Bright Pearl Collection | 5-31 Jan 26","New Arrival ต่างหูโบว์ Bright Pearl Collection","3020 | BU DIA | Engage | New Arrival ต่างหูโบว์ Bright Pearl Collection | 5-31 Jan 26 [Interest]",25-34,female,1013,1607,130,1,93,THB,0.86892308,112.96,5.78718108,112.96,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | Best Gift in Valentine's  | 15-31 Jan 26","Best Gift in Valentine's  | 15-31 Jan 26","3020 | BU DIA | Engage | Best Gift in Valentine's  | 15-31 Jan 26 [Interest]",35-44,female,2657,4231,517,2,624,THB,0.21186433,54.76692882,14.74828646,109.53385764,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | New Year, New Glow to Begin | 2-15 Jan 26","New Year, New Glow to Begin | 2-15 Jan 26","3020 | BU DIA | Engage | New Year, New Glow to Begin | 2-15 Jan 26 [Interest-BKK]",25-34,female,2510,5075,537,1,679,THB,0.19959605,107.18307867,13.37931034,107.18307867,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26","A gift of joy to enjoy | 16-31 Jan 26","3020 | BU DIA | Engage | A gift of joy to enjoy | 16-31 Jan 26 [Interest-BKK]",55-64,female,1862,4135,536,,618,THB,0.19808697,,14.94558646,106.17461348,2026-01-01,2026-01-31
"3020 | BU DIA | Engage | New Arrival ต่างหูโบว์ Bright Pearl Collection | 5-31 Jan 26","New Arrival ต่างหูโบว์ Bright Pearl Collection","3020 | BU DIA | Engage | New Arrival ต่างหูโบว์ Bright Pearl Collection | 5-31 Jan 26 [Interest-BKK]",18-24,female,900,1557,134,,112,THB,0.77741551,,7.19332049,104.17367777,2026-01-01,2026-01-31
"3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26","Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26","3020 | BU DIA | Message | Happy Pearl Year-End Sale up to 70% | 2-31 Jan 26 [Interest]",25-34,female,769,1518,85,1,118,THB,1.15450763,98.13314827,7.77338603,98.13314827,2026-01-01,2026-01-31
