"Campaign name","Ad name","Ad set name",Age,Gender,Reach,Impressions,"Post engagements","Messaging conversations started","Clicks (all)",Currency,"Cost per post engagement","Cost per messaging conversation started","CTR (all)","Amount spent (THB)","Reporting starts","Reporting ends"
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [BKK]",55-64,male,72,98,2,,0,THB,5.67,,0,11.34,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26 - [Other-Province]",25-34,unknown,97,144,2,,0,THB,5.65491583,,0,11.30983166,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [Other-Province]",65+,male,766,946,,,0,THB,,,0,11.14011067,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26- [BKK]",45-54,male,64,122,,,0,THB,,,0,11.12,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26- [BKK]",55-64,unknown,2,5,,,0,THB,,,0,11.07,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Engage | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26 - [BKK]",65+,male,57,90,2,,0,THB,5.53,,0,11.06,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",55-64,female,72,95,5,,5,THB,2.168,,5.26315789,10.84,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [BKK]",55-64,female,98,123,1,,0,THB,10.44,,0,10.44,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26 - [BKK]",45-54,male,76,108,2,,0,THB,5.21,,0,10.42,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26","Wedding Package Aurora Diamond | 2 - 30 April 26","2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26 - [Other-Province]",45-54,male,100,163,11,2,15,THB,0.93909091,5.165,9.20245399,10.33,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",35-44,male,133,168,3,,3,THB,3.28333333,,1.78571429,9.85,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [BKK]",65+,male,248,318,2,,1,THB,4.87503268,,0.31446541,9.75006536,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26","Wedding Package Aurora Diamond | 2 - 30 April 26","2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26 - [Other-Province]",65+,female,51,106,14,,16,THB,0.69285714,,15.09433962,9.7,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26 - [Other-Province]",65+,female,63,114,2,,4,THB,4.70973889,,3.50877193,9.41947778,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Engage | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [BKK]",35-44,male,108,121,,,0,THB,,,0,9.19,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Message | Shine Your Way | 18 - 30 April 26 - [BKK]",55-64,unknown,2,4,1,1,1,THB,9.15,9.15,25,9.15,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Message | Shine Your Way | 18 - 30 April 26 - [Other-Province]",55-64,male,40,42,1,,1,THB,9.14,,2.38095238,9.14,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26- [BKK]",65+,female,58,90,3,,3,THB,3.03666667,,3.33333333,9.11,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Message | Shine Your Way | 18 - 30 April 26 - [Other-Province]",45-54,male,84,107,3,,3,THB,2.90666667,,2.80373832,8.72,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [BKK]",65+,male,63,81,,,0,THB,,,0,8.23,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Engage | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26 - [Other-Province]",25-34,unknown,60,105,2,,0,THB,4.11,,0,8.22,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [Other-Province]",45-54,female,82,97,,,0,THB,,,0,8.19,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [Other-Province]",65+,male,30,47,3,,1,THB,2.70666667,,2.12765957,8.12,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",65+,female,80,137,6,,9,THB,1.33168844,,6.56934307,7.99013062,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26","Summer shine LEVA Collection | 18 - 30 April 26","2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26 - [BKK]",65+,male,6,11,,,1,THB,,,9.09090909,7.69,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26 - [BKK]",65+,female,34,50,2,,0,THB,3.75,,0,7.5,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",45-54,male,118,152,1,,1,THB,7.45,,0.65789474,7.45,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",18-24,female,139,165,2,,1,THB,3.72,,0.60606061,7.44,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26 - [BKK]",55-64,female,39,70,,,0,THB,,,0,7.41,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [Other-Province]",55-64,male,337,439,,,0,THB,,,0,7.39007341,2026-04-01,2026-04-30
"2200 | BU DIA | Message | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Message | A Summer shine | 16 - 30 April 26 - [Other-Province]",55-64,male,53,77,1,1,1,THB,7.32005851,7.32005851,1.2987013,7.32005851,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [Other-Province]",25-34,unknown,283,381,,,0,THB,,,0,7.23007182,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26","Summer shine LEVA Collection | 18 - 30 April 26","2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26 - [Other-Province]",55-64,male,14,38,3,,5,THB,2.35343022,,13.15789474,7.06029065,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [BKK]",55-64,male,168,223,,,1,THB,,,0.44843049,7.00004692,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Engage | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [BKK]",35-44,female,116,132,,,0,THB,,,0,6.48,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26 - [Other-Province]",65+,male,56,75,5,,2,THB,1.28992849,,2.66666667,6.44964243,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",55-64,male,25,34,,,0,THB,,,0,6.42,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",18-24,male,63,130,1,,3,THB,6.24975325,,2.30769231,6.24975325,2026-04-01,2026-04-30
"2200 | BU DIA | Message | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Message | A Summer shine | 16 - 30 April 26 - [BKK]",55-64,unknown,1,2,,,0,THB,,,0,6.18,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",65+,female,66,79,1,,0,THB,6.04,,0,6.04,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [BKK]",45-54,unknown,14,20,,,1,THB,,,5,5.92003968,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [BKK]",25-34,unknown,180,269,,,1,THB,,,0.37174721,5.80003888,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [BKK]",55-64,unknown,4,6,,,0,THB,,,0,5.78003874,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Engage | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",18-24,unknown,51,69,1,,0,THB,5.77,,0,5.77,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26 - [BKK]",55-64,male,40,54,1,,0,THB,5.76,,0,5.76,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [Other-Province]",45-54,male,55,68,1,,1,THB,5.52,,1.47058824,5.52,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [BKK]",25-34,unknown,64,81,2,,0,THB,2.74,,0,5.48,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [Other-Province]",65+,female,48,86,,,0,THB,,,0,5.46,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26","Wedding Package Aurora Diamond | 2 - 30 April 26","2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26 - [Other-Province]",55-64,male,39,76,8,,10,THB,0.63125,,13.15789474,5.05,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",65+,male,48,61,1,,1,THB,5.04,,1.63934426,5.04,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",55-64,male,48,58,2,,2,THB,2.34,,3.44827586,4.68,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",55-64,male,35,74,4,,5,THB,1.16995381,,6.75675676,4.67981524,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Engage | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",25-34,unknown,41,58,,,0,THB,,,0,4.34,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Engage | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26 - [BKK]",25-34,unknown,45,58,1,,1,THB,4.26,,1.72413793,4.26,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26","Summer shine LEVA Collection | 18 - 30 April 26","2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26 - [Other-Province]",45-54,male,33,72,1,,3,THB,4.16017126,,4.16666667,4.16017126,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26","Summer shine LEVA Collection | 18 - 30 April 26","2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26 - [BKK]",55-64,male,10,25,,,1,THB,,,4,4,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26","Summer shine LEVA Collection | 18 - 30 April 26","2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26 - [BKK]",45-54,male,27,57,3,,4,THB,1.30333333,,7.01754386,3.91,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26 - [Other-Province]",45-54,male,80,106,1,,1,THB,3.89978379,,0.94339623,3.89978379,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",65+,male,23,58,1,,1,THB,3.88984642,,1.72413793,3.88984642,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26","Wedding Package Aurora Diamond | 2 - 30 April 26","2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26 - [Other-Province]",65+,male,14,41,2,,2,THB,1.87,,4.87804878,3.74,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26","Wedding Package Aurora Diamond | 2 - 30 April 26","2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26 - [BKK]",55-64,unknown,1,1,,,0,THB,,,0,3.68,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",45-54,male,72,87,1,,0,THB,3.53006354,,0,3.53006354,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26","Wedding Package Aurora Diamond | 2 - 30 April 26","2200 | BU DIA | Message | Wedding Package Aurora Diamond | 2 - 30 April 26 - [BKK]",55-64,female,18,51,5,,6,THB,0.706,,11.76470588,3.53,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26","Summer shine LEVA Collection | 18 - 30 April 26","2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26 - [Other-Province]",65+,male,10,71,3,,4,THB,1.12671305,,5.63380282,3.38013915,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26 - [Other-Province]",35-44,unknown,10,26,1,,0,THB,3.12982648,,0,3.12982648,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26","Summer shine LEVA Collection | 18 - 30 April 26","2200 | BU DIA | Message | Summer shine LEVA Collection | 18 - 30 April 26 - [BKK]",65+,female,26,42,,,0,THB,,,0,3.1,2026-04-01,2026-04-30
"2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Message | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [Other-Province]",35-44,unknown,46,77,1,,0,THB,3.0700305,,0,3.0700305,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [Other-Province]",55-64,female,34,49,,,0,THB,,,0,3.06,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Engage | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [BKK]",45-54,male,35,37,1,,0,THB,3,,0,3,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26- [BKK]",65+,male,28,38,1,,2,THB,2.99,,5.26315789,2.99,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",18-24,unknown,30,41,1,,0,THB,2.98,,0,2.98,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Engage | A Summer shine | 16 - 30 April 26 - [BKK]",65+,male,15,20,,,0,THB,,,0,2.98,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Message | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",18-24,male,37,74,2,,4,THB,1.48002419,,5.40540541,2.96004839,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Engage | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",25-34,unknown,16,27,2,,0,THB,1.47,,0,2.94,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",35-44,unknown,13,16,1,,0,THB,2.83998474,,0,2.83998474,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26","2200 | BU DIA | Engage | สงกรานต์นี้… ช้อปเพชรรับสุข สนุก x2 | 2 - 17 April 26 - [Other-Province]",35-44,unknown,22,37,,,0,THB,,,0,2.8,2026-04-01,2026-04-30
"2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA x Pearl | Engage | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",25-34,unknown,17,27,4,,3,THB,0.6699964,,11.11111111,2.6799856,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",65+,male,39,51,6,,1,THB,0.4016739,,1.96078431,2.41004338,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26 - [BKK]",45-54,unknown,4,5,,,0,THB,,,0,2.37,2026-04-01,2026-04-30
"2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26","Shine Your Way | 18 - 30 April 26","2200 | BU DIA | Engage | Shine Your Way | 18 - 30 April 26 - [Other-Province]",55-64,male,20,25,,,0,THB,,,0,2.36,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26","2200 | BU DIA | Message | Songkran sale - สาดความสุข ช้อปสนุกทุกชิ้น | 1-15 April 26 - [Other-Province]",25-34,unknown,27,47,,,0,THB,,,0,2.29987249,2026-04-01,2026-04-30
"2200 | BU DIA | Message | A Summer shine | 16 - 30 April 26","A Summer shine | 16 - 30 April 26","2200 | BU DIA | Message | A Summer shine | 16 - 30 April 26 - [Other-Province]",25-34,unknown,13,20,,,0,THB,,,0,2.29001831,2026-04-01,2026-04-30
"2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26","Pearl Summer Duo sale | 1-30 April 26","2200 | BU DIA | Message | Pearl Summer Duo sale | 1-30 April 26 - [Other-Province]",55-64,male,33,50,,,0,THB,,,0,2.2500405,2026-04-01,2026-04-30
